0 Uu Uu Uu Uu Uu Uu Uu Uu
0.035836 1s 1s 0s 1s 1s 1s 0s 0s
0.03584 1s 1s 0s 1s 1s 1s 1s 1s
0.035844 1s 1s 1s 0s 0s 0s 0s 1s
0.035848 1s 1s 1s 0s 0s 0s 1s 1s
0.035851999999999995 1s 1s 1s 0s 0s 1s 0s 1s
0.035856 1s 1s 1s 0s 0s 1s 1s 1s
0.035859999999999996 1s 1s 1s 0s 1s 0s 0s 0s
0.035864 1s 1s 1s 0s 1s 0s 1s 0s
0.035868 1s 1s 1s 0s 1s 1s 0s 0s
0.035872 1s 1s 1s 0s 1s 1s 1s 0s
0.035876 1s 1s 1s 0s 1s 1s 1s 1s
0.035879999999999995 1s 1s 1s 1s 0s 0s 0s 1s
0.035884 1s 1s 1s 1s 0s 0s 1s 0s
0.035887999999999996 1s 1s 1s 1s 0s 0s 1s 1s
0.035892 1s 1s 1s 1s 0s 1s 0s 1s
0.035896 1s 1s 1s 1s 0s 1s 1s 0s
0.0359 1s 1s 1s 1s 0s 1s 1s 1s
0.035904 1s 1s 1s 1s 1s 0s 0s 0s
0.035907999999999995 1s 1s 1s 1s 1s 0s 0s 1s
0.035912 1s 1s 1s 1s 1s 0s 1s 0s
0.035916 1s 1s 1s 1s 1s 0s 1s 1s
0.03592 1s 1s 1s 1s 1s 1s 0s 0s
0.035924 1s 1s 1s 1s 1s 1s 0s 1s
0.035928 1s 1s 1s 1s 1s 1s 0s 1s
0.035932 1s 1s 1s 1s 1s 1s 1s 0s
0.035935999999999996 1s 1s 1s 1s 1s 1s 1s 0s
0.03594 1s 1s 1s 1s 1s 1s 1s 1s
0.035944 1s 1s 1s 1s 1s 1s 1s 1s
0.035948 1s 1s 1s 1s 1s 1s 1s 1s
0.035952 1s 1s 1s 1s 1s 1s 1s 1s
0.035955999999999995 1s 1s 1s 1s 1s 1s 1s 1s
0.03596 1s 1s 1s 1s 1s 1s 1s 1s
0.035963999999999996 1s 1s 1s 1s 1s 1s 1s 1s
0.035968 1s 1s 1s 1s 1s 1s 1s 1s
0.035972 1s 1s 1s 1s 1s 1s 1s 1s
0.035976 1s 1s 1s 1s 1s 1s 1s 1s
0.03598 1s 1s 1s 1s 1s 1s 1s 0s
0.035983999999999995 1s 1s 1s 1s 1s 1s 1s 0s
0.035988 1s 1s 1s 1s 1s 1s 0s 1s
0.035991999999999996 1s 1s 1s 1s 1s 1s 0s 1s
0.035996 1s 1s 1s 1s 1s 1s 0s 0s
0.036 1s 1s 1s 1s 1s 0s 1s 1s
0.036004 1s 1s 1s 1s 1s 0s 1s 1s
0.036008 1s 1s 1s 1s 1s 0s 1s 0s
0.036011999999999995 1s 1s 1s 1s 1s 0s 0s 1s
0.036016 1s 1s 1s 1s 1s 0s 0s 0s
0.036019999999999996 1s 1s 1s 1s 0s 1s 1s 1s
0.036024 1s 1s 1s 1s 0s 1s 0s 1s
0.036028 1s 1s 1s 1s 0s 1s 0s 0s
0.036032 1s 1s 1s 1s 0s 0s 1s 1s
0.036036 1s 1s 1s 1s 0s 0s 0s 1s
0.036039999999999996 1s 1s 1s 1s 0s 0s 0s 0s
0.036044 1s 1s 1s 0s 1s 1s 1s 0s
0.036048 1s 1s 1s 0s 1s 1s 0s 1s
0.036052 1s 1s 1s 0s 1s 0s 1s 1s
0.036056 1s 1s 1s 0s 1s 0s 0s 1s
0.03606 1s 1s 1s 0s 1s 0s 0s 0s
0.036064 1s 1s 1s 0s 0s 1s 1s 0s
0.036067999999999996 1s 1s 1s 0s 0s 1s 0s 0s
0.036072 1s 1s 1s 0s 0s 0s 1s 0s
0.036076 1s 1s 1s 0s 0s 0s 0s 0s
0.03608 1s 1s 0s 1s 1s 1s 1s 0s
0.036084 1s 1s 0s 1s 1s 0s 1s 1s
0.036087999999999995 1s 1s 0s 1s 1s 0s 0s 1s
0.036092 1s 1s 0s 1s 0s 1s 1s 1s
0.036095999999999996 1s 1s 0s 1s 0s 1s 0s 1s
0.0361 1s 1s 0s 1s 0s 0s 1s 0s
0.036104 1s 1s 0s 1s 0s 0s 0s 0s
0.036108 1s 1s 0s 0s 1s 1s 0s 1s
0.036112 1s 1s 0s 0s 1s 0s 1s 1s
0.036115999999999995 1s 1s 0s 0s 1s 0s 0s 0s
0.03612 1s 1s 0s 0s 0s 1s 1s 0s
0.036123999999999996 1s 1s 0s 0s 0s 0s 1s 1s
0.036128 1s 1s 0s 0s 0s 0s 0s 0s
0.036132 1s 0s 1s 1s 1s 1s 0s 1s
0.036136 1s 0s 1s 1s 1s 0s 1s 1s
0.03614 1s 0s 1s 1s 1s 0s 0s 0s
0.036143999999999996 1s 0s 1s 1s 0s 1s 0s 1s
0.036148 1s 0s 1s 1s 0s 0s 1s 0s
0.036152 1s 0s 1s 0s 1s 1s 1s 1s
0.036156 1s 0s 1s 0s 1s 1s 0s 0s
0.03616 1s 0s 1s 0s 1s 0s 0s 1s
0.036164 1s 0s 1s 0s 0s 1s 1s 0s
0.036168 1s 0s 1s 0s 0s 0s 1s 1s
0.036171999999999996 1s 0s 1s 0s 0s 0s 0s 0s
0.036176 1s 0s 0s 1s 1s 1s 0s 1s
0.03618 1s 0s 0s 1s 1s 0s 1s 0s
0.036184 1s 0s 0s 1s 0s 1s 1s 1s
0.036188 1s 0s 0s 1s 0s 1s 0s 0s
0.036191999999999995 1s 0s 0s 1s 0s 0s 0s 1s
0.036196 1s 0s 0s 0s 1s 1s 1s 0s
0.036199999999999996 1s 0s 0s 0s 1s 0s 1s 1s
0.036204 1s 0s 0s 0s 0s 1s 1s 1s
0.036208 1s 0s 0s 0s 0s 1s 0s 0s
0.036212 1s 0s 0s 0s 0s 0s 0s 1s
0.036216 0s 1s 1s 1s 1s 1s 1s 0s
0.036219999999999995 0s 1s 1s 1s 1s 0s 1s 1s
0.036224 0s 1s 1s 1s 1s 0s 0s 0s
0.036227999999999996 0s 1s 1s 1s 0s 1s 0s 0s
0.036232 0s 1s 1s 1s 0s 0s 0s 1s
0.036236 0s 1s 1s 0s 1s 1s 1s 0s
0.03624 0s 1s 1s 0s 1s 0s 1s 1s
0.036244 0s 1s 1s 0s 1s 0s 0s 0s
0.036247999999999996 0s 1s 1s 0s 0s 1s 0s 1s
0.036252 0s 1s 1s 0s 0s 0s 1s 0s
0.036256 0s 1s 0s 1s 1s 1s 1s 1s
0.03626 0s 1s 0s 1s 1s 1s 0s 0s
0.036264 0s 1s 0s 1s 1s 0s 0s 1s
0.036268 0s 1s 0s 1s 0s 1s 1s 0s
0.036272 0s 1s 0s 1s 0s 0s 1s 1s
0.036275999999999996 0s 1s 0s 1s 0s 0s 0s 0s
0.03628 0s 1s 0s 0s 1s 1s 0s 1s
0.036284 0s 1s 0s 0s 1s 0s 1s 0s
0.036288 0s 1s 0s 0s 0s 1s 1s 1s
0.036292 0s 1s 0s 0s 0s 1s 0s 0s
0.036295999999999995 0s 1s 0s 0s 0s 0s 1s 0s
0.0363 0s 0s 1s 1s 1s 1s 1s 1s
0.036303999999999996 0s 0s 1s 1s 1s 1s 0s 0s
0.036308 0s 0s 1s 1s 1s 0s 0s 1s
0.036312 0s 0s 1s 1s 0s 1s 1s 1s
0.036316 0s 0s 1s 1s 0s 1s 0s 0s
0.03632 0s 0s 1s 1s 0s 0s 1s 0s
0.036323999999999995 0s 0s 1s 0s 1s 1s 1s 1s
0.036328 0s 0s 1s 0s 1s 1s 0s 1s
0.036331999999999996 0s 0s 1s 0s 1s 0s 1s 0s
0.036336 0s 0s 1s 0s 1s 0s 0s 0s
0.03634 0s 0s 1s 0s 0s 1s 1s 0s
0.036344 0s 0s 1s 0s 0s 1s 0s 0s
0.036348 0s 0s 1s 0s 0s 0s 0s 1s
0.036351999999999995 0s 0s 0s 1s 1s 1s 1s 1s
0.036356 0s 0s 0s 1s 1s 1s 0s 1s
0.036359999999999996 0s 0s 0s 1s 1s 0s 1s 1s
0.036364 0s 0s 0s 1s 1s 0s 0s 1s
0.036368 0s 0s 0s 1s 0s 1s 1s 1s
0.036372 0s 0s 0s 1s 0s 1s 1s 0s
0.036376 0s 0s 0s 1s 0s 1s 0s 0s
0.036379999999999996 0s 0s 0s 1s 0s 0s 1s 0s
0.036384 0s 0s 0s 1s 0s 0s 0s 1s
0.036388 0s 0s 0s 0s 1s 1s 1s 1s
0.036392 0s 0s 0s 0s 1s 1s 1s 0s
0.036396 0s 0s 0s 0s 1s 1s 0s 0s
0.0364 0s 0s 0s 0s 1s 0s 1s 1s
0.036404 0s 0s 0s 0s 1s 0s 1s 0s
0.036407999999999996 0s 0s 0s 0s 1s 0s 0s 0s
0.036412 0s 0s 0s 0s 0s 1s 1s 1s
0.036416 0s 0s 0s 0s 0s 1s 1s 0s
0.03642 0s 0s 0s 0s 0s 1s 0s 1s
0.036424 0s 0s 0s 0s 0s 1s 0s 0s
0.036427999999999995 0s 0s 0s 0s 0s 1s 0s 0s
0.036432 0s 0s 0s 0s 0s 0s 1s 1s
0.036435999999999996 0s 0s 0s 0s 0s 0s 1s 0s
0.03644 0s 0s 0s 0s 0s 0s 1s 0s
0.036444 0s 0s 0s 0s 0s 0s 0s 1s
0.036448 0s 0s 0s 0s 0s 0s 0s 1s
0.036452 0s 0s 0s 0s 0s 0s 0s 0s
0.036455999999999995 0s 0s 0s 0s 0s 0s 0s 0s
0.03646 0s 0s 0s 0s 0s 0s 0s 0s
0.036463999999999996 0s 0s 0s 0s 0s 0s 0s 0s
0.036468 0s 0s 0s 0s 0s 0s 0s 0s
0.036472 0s 0s 0s 0s 0s 0s 0s 0s
0.036476 0s 0s 0s 0s 0s 0s 0s 0s
0.03648 0s 0s 0s 0s 0s 0s 0s 0s
0.036483999999999996 0s 0s 0s 0s 0s 0s 0s 0s
0.036488 0s 0s 0s 0s 0s 0s 0s 0s
0.036492 0s 0s 0s 0s 0s 0s 0s 1s
0.036496 0s 0s 0s 0s 0s 0s 0s 1s
0.0365 0s 0s 0s 0s 0s 0s 1s 0s
0.036504 0s 0s 0s 0s 0s 0s 1s 0s
0.036508 0s 0s 0s 0s 0s 0s 1s 1s
0.036511999999999996 0s 0s 0s 0s 0s 1s 0s 0s
0.036516 0s 0s 0s 0s 0s 1s 0s 1s
0.03652 0s 0s 0s 0s 0s 1s 1s 0s
0.036524 0s 0s 0s 0s 0s 1s 1s 1s
0.036528 0s 0s 0s 0s 1s 0s 0s 0s
0.036531999999999995 0s 0s 0s 0s 1s 0s 0s 1s
0.036536 0s 0s 0s 0s 1s 0s 1s 0s
0.036539999999999996 0s 0s 0s 0s 1s 1s 0s 0s
0.036544 0s 0s 0s 0s 1s 1s 0s 1s
0.036548 0s 0s 0s 0s 1s 1s 1s 0s
0.036552 0s 0s 0s 1s 0s 0s 0s 0s
0.036556 0s 0s 0s 1s 0s 0s 0s 1s
0.036559999999999995 0s 0s 0s 1s 0s 0s 1s 1s
0.036564 0s 0s 0s 1s 0s 1s 0s 1s
0.036567999999999996 0s 0s 0s 1s 0s 1s 1s 1s
0.036572 0s 0s 0s 1s 1s 0s 0s 0s
0.036576 0s 0s 0s 1s 1s 0s 1s 0s
0.03658 0s 0s 0s 1s 1s 1s 0s 0s
0.036584 0s 0s 0s 1s 1s 1s 1s 0s
0.036587999999999996 0s 0s 1s 0s 0s 0s 0s 0s
0.036592 0s 0s 1s 0s 0s 0s 1s 1s
0.036596 0s 0s 1s 0s 0s 1s 0s 1s
0.0366 0s 0s 1s 0s 0s 1s 1s 1s
0.036604 0s 0s 1s 0s 1s 0s 0s 1s
0.036608 0s 0s 1s 0s 1s 1s 0s 0s
0.036612 0s 0s 1s 0s 1s 1s 1s 0s
0.036615999999999996 0s 0s 1s 1s 0s 0s 0s 0s
0.03662 0s 0s 1s 1s 0s 0s 1s 1s
0.036624 0s 0s 1s 1s 0s 1s 1s 0s
0.036628 0s 0s 1s 1s 1s 0s 0s 0s
0.036632 0s 0s 1s 1s 1s 0s 1s 1s
0.036635999999999995 0s 0s 1s 1s 1s 1s 0s 1s
0.03664 0s 1s 0s 0s 0s 0s 0s 0s
0.036643999999999996 0s 1s 0s 0s 0s 0s 1s 1s
0.036648 0s 1s 0s 0s 0s 1s 1s 0s
0.036652 0s 1s 0s 0s 1s 0s 0s 1s
0.036656 0s 1s 0s 0s 1s 0s 1s 1s
0.03666 0s 1s 0s 0s 1s 1s 1s 0s
0.036663999999999995 0s 1s 0s 1s 0s 0s 0s 1s
0.036668 0s 1s 0s 1s 0s 1s 0s 0s
0.036671999999999996 0s 1s 0s 1s 0s 1s 1s 1s
0.036676 0s 1s 0s 1s 1s 0s 1s 0s
0.03668 0s 1s 0s 1s 1s 1s 0s 1s
0.036684 0s 1s 1s 0s 0s 0s 0s 0s
0.036688 0s 1s 1s 0s 0s 0s 1s 1s
0.036691999999999995 0s 1s 1s 0s 0s 1s 1s 0s
0.036696 0s 1s 1s 0s 1s 0s 1s 0s
0.036699999999999997 0s 1s 1s 0s 1s 1s 0s 1s
0.036704 0s 1s 1s 1s 0s 0s 0s 0s
0.036708 0s 1s 1s 1s 0s 0s 1s 1s
0.036712 0s 1s 1s 1s 0s 1s 1s 0s
0.036716 0s 1s 1s 1s 1s 0s 0s 1s
0.036719999999999996 0s 1s 1s 1s 1s 1s 0s 0s
0.036724 0s 1s 1s 1s 1s 1s 1s 1s
0.036728 1s 0s 0s 0s 0s 0s 1s 1s
0.036732 1s 0s 0s 0s 0s 1s 1s 0s
0.036736 1s 0s 0s 0s 1s 0s 0s 1s
0.036739999999999995 1s 0s 0s 0s 1s 1s 0s 0s
0.036744 1s 0s 0s 0s 1s 1s 1s 1s
0.036747999999999996 1s 0s 0s 1s 0s 0s 1s 0s
0.036752 1s 0s 0s 1s 0s 1s 0s 1s
0.036756 1s 0s 0s 1s 1s 0s 0s 1s
0.03676 1s 0s 0s 1s 1s 1s 0s 0s
0.036764 1s 0s 0s 1s 1s 1s 1s 1s
0.036767999999999995 1s 0s 1s 0s 0s 0s 1s 0s
0.036772 1s 0s 1s 0s 0s 1s 0s 1s
0.036775999999999996 1s 0s 1s 0s 1s 0s 0s 0s
0.03678 1s 0s 1s 0s 1s 0s 1s 1s
0.036784 1s 0s 1s 0s 1s 1s 1s 0s
0.036788 1s 0s 1s 1s 0s 0s 0s 1s
0.036792 1s 0s 1s 1s 0s 1s 0s 0s
0.036795999999999995 1s 0s 1s 1s 0s 1s 1s 0s
0.0368 1s 0s 1s 1s 1s 0s 0s 1s
0.036803999999999996 1s 0s 1s 1s 1s 1s 0s 0s
0.036808 1s 0s 1s 1s 1s 1s 1s 1s
0.036812 1s 1s 0s 0s 0s 0s 1s 0s
0.036816 1s 1s 0s 0s 0s 1s 0s 0s
0.03682 1s 1s 0s 0s 0s 1s 1s 1s
0.036823999999999996 1s 1s 0s 0s 1s 0s 0s 1s
0.036828 1s 1s 0s 0s 1s 1s 0s 0s
0.036832 1s 1s 0s 0s 1s 1s 1s 1s
0.036836 1s 1s 0s 1s 0s 0s 0s 1s
0.03684 1s 1s 0s 1s 0s 0s 1s 1s
0.036844 1s 1s 0s 1s 0s 1s 1s 0s
0.036848 1s 1s 0s 1s 1s 0s 0s 0s
0.036851999999999996 1s 1s 0s 1s 1s 0s 1s 0s
0.036856 1s 1s 0s 1s 1s 1s 0s 0s
0.03686 1s 1s 0s 1s 1s 1s 1s 1s
0.036864 1s 1s 1s 0s 0s 0s 0s 1s
0.036868 1s 1s 1s 0s 0s 0s 1s 1s
0.036871999999999995 1s 1s 1s 0s 0s 1s 0s 1s
0.036876 1s 1s 1s 0s 0s 1s 1s 1s
0.036879999999999996 1s 1s 1s 0s 1s 0s 0s 0s
0.036884 1s 1s 1s 0s 1s 0s 1s 0s
0.036888 1s 1s 1s 0s 1s 1s 0s 0s
0.036892 1s 1s 1s 0s 1s 1s 1s 0s
0.036896 1s 1s 1s 0s 1s 1s 1s 1s
0.036899999999999995 1s 1s 1s 1s 0s 0s 0s 1s
0.036904 1s 1s 1s 1s 0s 0s 1s 0s
0.036907999999999996 1s 1s 1s 1s 0s 0s 1s 1s
0.036912 1s 1s 1s 1s 0s 1s 0s 1s
0.036916 1s 1s 1s 1s 0s 1s 1s 0s
0.03692 1s 1s 1s 1s 0s 1s 1s 1s
0.036924 1s 1s 1s 1s 1s 0s 0s 0s
0.036927999999999996 1s 1s 1s 1s 1s 0s 0s 1s
0.036932 1s 1s 1s 1s 1s 0s 1s 0s
0.036936 1s 1s 1s 1s 1s 0s 1s 1s
0.03694 1s 1s 1s 1s 1s 1s 0s 0s
0.036944 1s 1s 1s 1s 1s 1s 0s 1s
0.036948 1s 1s 1s 1s 1s 1s 0s 1s
0.036952 1s 1s 1s 1s 1s 1s 1s 0s
0.036955999999999996 1s 1s 1s 1s 1s 1s 1s 0s
0.03696 1s 1s 1s 1s 1s 1s 1s 1s
0.036964 1s 1s 1s 1s 1s 1s 1s 1s
0.036968 1s 1s 1s 1s 1s 1s 1s 1s
0.036972 1s 1s 1s 1s 1s 1s 1s 1s
0.036975999999999995 1s 1s 1s 1s 1s 1s 1s 1s
0.03698 1s 1s 1s 1s 1s 1s 1s 1s
0.036983999999999996 1s 1s 1s 1s 1s 1s 1s 1s
0.036988 1s 1s 1s 1s 1s 1s 1s 1s
0.036992 1s 1s 1s 1s 1s 1s 1s 1s
0.036996 1s 1s 1s 1s 1s 1s 1s 1s
0.037 1s 1s 1s 1s 1s 1s 1s 0s
0.037003999999999995 1s 1s 1s 1s 1s 1s 1s 0s
0.037008 1s 1s 1s 1s 1s 1s 0s 1s
0.037011999999999996 1s 1s 1s 1s 1s 1s 0s 1s
0.037016 1s 1s 1s 1s 1s 1s 0s 0s
0.03702 1s 1s 1s 1s 1s 0s 1s 1s
0.037024 1s 1s 1s 1s 1s 0s 1s 1s
0.037028 1s 1s 1s 1s 1s 0s 1s 0s
0.037031999999999995 1s 1s 1s 1s 1s 0s 0s 1s
0.037036 1s 1s 1s 1s 1s 0s 0s 0s
0.03704 1s 1s 1s 1s 0s 1s 1s 1s
0.037044 1s 1s 1s 1s 0s 1s 0s 1s
0.037048 1s 1s 1s 1s 0s 1s 0s 0s
0.037052 1s 1s 1s 1s 0s 0s 1s 1s
0.037056 1s 1s 1s 1s 0s 0s 0s 1s
0.037059999999999996 1s 1s 1s 1s 0s 0s 0s 0s
0.037064 1s 1s 1s 0s 1s 1s 1s 0s
0.037068 1s 1s 1s 0s 1s 1s 0s 1s
0.037072 1s 1s 1s 0s 1s 0s 1s 1s
0.037076 1s 1s 1s 0s 1s 0s 0s 1s
0.037079999999999995 1s 1s 1s 0s 1s 0s 0s 0s
0.037084 1s 1s 1s 0s 0s 1s 1s 0s
0.037087999999999996 1s 1s 1s 0s 0s 1s 0s 0s
0.037092 1s 1s 1s 0s 0s 0s 1s 0s
0.037096 1s 1s 1s 0s 0s 0s 0s 0s
0.0371 1s 1s 0s 1s 1s 1s 1s 0s
0.037104 1s 1s 0s 1s 1s 0s 1s 1s
0.037107999999999995 1s 1s 0s 1s 1s 0s 0s 1s
0.037112 1s 1s 0s 1s 0s 1s 1s 1s
0.037115999999999996 1s 1s 0s 1s 0s 1s 0s 1s
0.03712 1s 1s 0s 1s 0s 0s 1s 0s
0.037124 1s 1s 0s 1s 0s 0s 0s 0s
0.037128 1s 1s 0s 0s 1s 1s 0s 1s
0.037132 1s 1s 0s 0s 1s 0s 1s 1s
0.037135999999999995 1s 1s 0s 0s 1s 0s 0s 0s
0.03714 1s 1s 0s 0s 0s 1s 1s 0s
0.037143999999999996 1s 1s 0s 0s 0s 0s 1s 1s
0.037148 1s 1s 0s 0s 0s 0s 0s 0s
0.037152 1s 0s 1s 1s 1s 1s 0s 1s
0.037156 1s 0s 1s 1s 1s 0s 1s 1s
0.03716 1s 0s 1s 1s 1s 0s 0s 0s
0.037163999999999996 1s 0s 1s 1s 0s 1s 0s 1s
0.037168 1s 0s 1s 1s 0s 0s 1s 0s
0.037172 1s 0s 1s 0s 1s 1s 1s 1s
0.037176 1s 0s 1s 0s 1s 1s 0s 0s
0.03718 1s 0s 1s 0s 1s 0s 0s 1s
0.037184 1s 0s 1s 0s 0s 1s 1s 0s
0.037188 1s 0s 1s 0s 0s 0s 1s 1s
0.037191999999999996 1s 0s 1s 0s 0s 0s 0s 0s
0.037196 1s 0s 0s 1s 1s 1s 0s 1s
0.0372 1s 0s 0s 1s 1s 0s 1s 0s
0.037204 1s 0s 0s 1s 0s 1s 1s 1s
0.037208 1s 0s 0s 1s 0s 1s 0s 0s
0.037211999999999995 1s 0s 0s 1s 0s 0s 0s 1s
0.037216 1s 0s 0s 0s 1s 1s 1s 0s
0.037219999999999996 1s 0s 0s 0s 1s 0s 1s 1s
0.037224 1s 0s 0s 0s 0s 1s 1s 1s
0.037228 1s 0s 0s 0s 0s 1s 0s 0s
0.037232 1s 0s 0s 0s 0s 0s 0s 1s
0.037236 0s 1s 1s 1s 1s 1s 1s 0s
0.037239999999999995 0s 1s 1s 1s 1s 0s 1s 1s
0.037244 0s 1s 1s 1s 1s 0s 0s 0s
0.037247999999999996 0s 1s 1s 1s 0s 1s 0s 0s
0.037252 0s 1s 1s 1s 0s 0s 0s 1s
0.037256 0s 1s 1s 0s 1s 1s 1s 0s
0.03726 0s 1s 1s 0s 1s 0s 1s 1s
0.037264 0s 1s 1s 0s 1s 0s 0s 0s
0.037267999999999996 0s 1s 1s 0s 0s 1s 0s 1s
0.037272 0s 1s 1s 0s 0s 0s 1s 0s
0.037276 0s 1s 0s 1s 1s 1s 1s 1s
0.03728 0s 1s 0s 1s 1s 1s 0s 0s
0.037284 0s 1s 0s 1s 1s 0s 0s 1s
0.037288 0s 1s 0s 1s 0s 1s 1s 0s
0.037292 0s 1s 0s 1s 0s 0s 1s 1s
0.037295999999999996 0s 1s 0s 1s 0s 0s 0s 0s
0.0373 0s 1s 0s 0s 1s 1s 0s 1s
0.037304 0s 1s 0s 0s 1s 0s 1s 0s
0.037308 0s 1s 0s 0s 0s 1s 1s 1s
0.037312 0s 1s 0s 0s 0s 1s 0s 0s
0.037315999999999995 0s 1s 0s 0s 0s 0s 1s 0s
0.03732 0s 0s 1s 1s 1s 1s 1s 1s
0.037323999999999996 0s 0s 1s 1s 1s 1s 0s 0s
0.037328 0s 0s 1s 1s 1s 0s 0s 1s
0.037332 0s 0s 1s 1s 0s 1s 1s 1s
0.037336 0s 0s 1s 1s 0s 1s 0s 0s
0.03734 0s 0s 1s 1s 0s 0s 1s 0s
0.037343999999999995 0s 0s 1s 0s 1s 1s 1s 1s
0.037348 0s 0s 1s 0s 1s 1s 0s 1s
0.037351999999999996 0s 0s 1s 0s 1s 0s 1s 0s
0.037356 0s 0s 1s 0s 1s 0s 0s 0s
0.03736 0s 0s 1s 0s 0s 1s 1s 0s
0.037364 0s 0s 1s 0s 0s 1s 0s 0s
0.037368 0s 0s 1s 0s 0s 0s 0s 1s
0.037371999999999996 0s 0s 0s 1s 1s 1s 1s 1s
0.037376 0s 0s 0s 1s 1s 1s 0s 1s
0.03738 0s 0s 0s 1s 1s 0s 1s 1s
0.037384 0s 0s 0s 1s 1s 0s 0s 1s
0.037388 0s 0s 0s 1s 0s 1s 1s 1s
0.037392 0s 0s 0s 1s 0s 1s 1s 0s
0.037396 0s 0s 0s 1s 0s 1s 0s 0s
0.037399999999999996 0s 0s 0s 1s 0s 0s 1s 0s
0.037404 0s 0s 0s 1s 0s 0s 0s 1s
0.037408 0s 0s 0s 0s 1s 1s 1s 1s
0.037412 0s 0s 0s 0s 1s 1s 1s 0s
0.037416 0s 0s 0s 0s 1s 1s 0s 0s
0.037419999999999995 0s 0s 0s 0s 1s 0s 1s 1s
0.037424 0s 0s 0s 0s 1s 0s 1s 0s
0.037427999999999996 0s 0s 0s 0s 1s 0s 0s 0s
0.037432 0s 0s 0s 0s 0s 1s 1s 1s
0.037436 0s 0s 0s 0s 0s 1s 1s 0s
0.03744 0s 0s 0s 0s 0s 1s 0s 1s
0.037444 0s 0s 0s 0s 0s 1s 0s 0s
0.037447999999999995 0s 0s 0s 0s 0s 1s 0s 0s
0.037452 0s 0s 0s 0s 0s 0s 1s 1s
0.037455999999999996 0s 0s 0s 0s 0s 0s 1s 0s
0.03746 0s 0s 0s 0s 0s 0s 1s 0s
0.037464 0s 0s 0s 0s 0s 0s 0s 1s
0.037468 0s 0s 0s 0s 0s 0s 0s 1s
0.037472 0s 0s 0s 0s 0s 0s 0s 0s
0.037475999999999995 0s 0s 0s 0s 0s 0s 0s 0s
0.03748 0s 0s 0s 0s 0s 0s 0s 0s
0.037483999999999996 0s 0s 0s 0s 0s 0s 0s 0s
0.037488 0s 0s 0s 0s 0s 0s 0s 0s
0.037492 0s 0s 0s 0s 0s 0s 0s 0s
0.037496 0s 0s 0s 0s 0s 0s 0s 0s
0.0375 0s 0s 0s 0s 0s 0s 0s 0s
0.037503999999999996 0s 0s 0s 0s 0s 0s 0s 0s
0.037508 0s 0s 0s 0s 0s 0s 0s 0s
0.037512 0s 0s 0s 0s 0s 0s 0s 1s
0.037516 0s 0s 0s 0s 0s 0s 0s 1s
0.03752 0s 0s 0s 0s 0s 0s 1s 0s
0.037523999999999995 0s 0s 0s 0s 0s 0s 1s 0s
0.037528 0s 0s 0s 0s 0s 0s 1s 1s
0.037531999999999996 0s 0s 0s 0s 0s 1s 0s 0s
0.037536 0s 0s 0s 0s 0s 1s 0s 1s
0.03754 0s 0s 0s 0s 0s 1s 1s 0s
0.037544 0s 0s 0s 0s 0s 1s 1s 1s
0.037548 0s 0s 0s 0s 1s 0s 0s 0s
0.037551999999999995 0s 0s 0s 0s 1s 0s 0s 1s
0.037556 0s 0s 0s 0s 1s 0s 1s 0s
0.037559999999999996 0s 0s 0s 0s 1s 1s 0s 0s
0.037564 0s 0s 0s 0s 1s 1s 0s 1s
0.037568 0s 0s 0s 0s 1s 1s 1s 0s
0.037572 0s 0s 0s 1s 0s 0s 0s 0s
0.037576 0s 0s 0s 1s 0s 0s 0s 1s
0.037579999999999995 0s 0s 0s 1s 0s 0s 1s 1s
0.037584 0s 0s 0s 1s 0s 1s 0s 1s
0.037587999999999996 0s 0s 0s 1s 0s 1s 1s 1s
0.037592 0s 0s 0s 1s 1s 0s 0s 0s
0.037596 0s 0s 0s 1s 1s 0s 1s 0s
0.0376 0s 0s 0s 1s 1s 1s 0s 0s
0.037604 0s 0s 0s 1s 1s 1s 1s 0s
0.037607999999999996 0s 0s 1s 0s 0s 0s 0s 0s
0.037612 0s 0s 1s 0s 0s 0s 1s 1s
0.037616 0s 0s 1s 0s 0s 1s 0s 1s
0.03762 0s 0s 1s 0s 0s 1s 1s 1s
0.037624 0s 0s 1s 0s 1s 0s 0s 1s
0.037628 0s 0s 1s 0s 1s 1s 0s 0s
0.037632 0s 0s 1s 0s 1s 1s 1s 0s
0.037635999999999996 0s 0s 1s 1s 0s 0s 0s 0s
0.03764 0s 0s 1s 1s 0s 0s 1s 1s
0.037644 0s 0s 1s 1s 0s 1s 1s 0s
0.037648 0s 0s 1s 1s 1s 0s 0s 0s
0.037652 0s 0s 1s 1s 1s 0s 1s 1s
0.037655999999999995 0s 0s 1s 1s 1s 1s 0s 1s
0.03766 0s 1s 0s 0s 0s 0s 0s 0s
0.037663999999999996 0s 1s 0s 0s 0s 0s 1s 1s
0.037668 0s 1s 0s 0s 0s 1s 1s 0s
0.037672 0s 1s 0s 0s 1s 0s 0s 1s
0.037676 0s 1s 0s 0s 1s 0s 1s 1s
0.03768 0s 1s 0s 0s 1s 1s 1s 0s
0.037683999999999995 0s 1s 0s 1s 0s 0s 0s 1s
0.037688 0s 1s 0s 1s 0s 1s 0s 0s
0.037691999999999996 0s 1s 0s 1s 0s 1s 1s 1s
0.037696 0s 1s 0s 1s 1s 0s 1s 0s
